Time	Pitot	Thrust	AX	AY	AZ
676969	13.00	12.00	-1.04	-0.35	10.34
677001	21.00	18.00	-1.04	-0.36	10.28
677040	20.00	19.00	-1.06	-0.34	10.27
677099	13.00	12.00	-1.03	-0.38	10.34
677131	21.00	18.00	-1.02	-0.37	10.30
677170	20.00	19.00	-1.02	-0.36	10.32
677220	15.00	14.00	-1.02	-0.34	10.29
677270	11.00	10.00	-1.05	-0.35	10.33
677309	14.00	13.00	-1.08	-0.38	10.32
677341	22.00	19.00	-1.07	-0.34	10.26
677380	21.00	20.00	-1.02	-0.33	10.30
677420	21.00	20.00	-1.05	-0.32	10.26
677480	11.00	10.00	-1.03	-0.35	10.34
677529	9.00	8.00	-1.06	-0.42	10.34
677561	18.00	15.00	-1.04	-0.31	10.28
677600	18.00	17.00	-1.04	-0.30	10.21
677640	19.00	18.00	-1.02	-0.31	10.31
677681	22.00	21.00	-1.07	-0.32	10.33
677720	22.00	21.00	-1.05	-0.28	10.26
677770	16.00	15.00	-1.08	-0.32	10.28
677830	7.00	7.00	-1.05	-0.34	10.30
677869	11.00	10.00	-1.01	-0.35	10.32
677901	19.00	16.00	-0.99	-0.36	10.32
677940	19.00	18.00	-1.04	-0.38	10.25
677980	20.00	19.00	-1.01	-0.35	10.25
678040	10.00	9.00	-0.99	-0.39	10.24
678079	13.00	12.00	-1.06	-0.35	10.25
678111	21.00	18.00	-1.05	-0.41	10.30
678150	20.00	19.00	-1.01	-0.39	10.26
678190	21.00	20.00	-1.02	-0.33	10.31
678231	24.00	23.00	-1.05	-0.39	10.27
678269	24.00	23.00	-1.09	-0.30	10.26
678379	0.00	0.00	-1.09	-0.28	10.26
678411	11.00	8.00	-1.00	-0.39	10.31
678450	12.00	11.00	-0.98	-0.37	10.28
678549	0.00	0.00	-0.99	-0.37	10.28
678581	11.00	8.00	-1.11	-0.36	10.26
678620	12.00	11.00	-1.02	-0.35	10.32
678680	6.00	5.00	-1.01	-0.36	10.35
678719	10.00	9.00	-1.03	-0.33	10.33
678751	18.00	16.00	-1.05	-0.34	10.26
678790	18.00	17.00	-1.06	-0.37	10.37
678889	0.00	0.00	-1.02	-0.39	10.29
678920	11.00	8.00	-1.05	-0.29	10.27
678979	6.00	5.00	-1.06	-0.35	10.36
679010	15.00	12.00	-1.06	-0.38	10.33
679050	16.00	15.00	-1.06	-0.33	10.24
679110	7.00	6.00	-1.04	-0.31	10.24
679149	11.00	10.00	-1.08	-0.39	10.30
679181	19.00	16.00	-1.05	-0.35	10.33
679220	19.00	18.00	-1.02	-0.35	10.25
679260	20.00	19.00	-1.03	-0.35	10.26
679320	10.00	9.00	-1.04	-0.34	10.26
679359	13.00	12.00	-1.01	-0.37	10.32
679391	21.00	18.00	-1.03	-0.47	10.26
679431	20.00	19.00	-1.08	-0.34	10.29
679470	21.00	20.00	-1.04	-0.38	10.23
679530	10.00	9.00	-1.00	-0.35	10.32
679619	0.00	0.00	-1.05	-0.33	10.39
679659	7.00	6.00	-1.05	-0.37	10.24
679690	16.00	13.00	-0.99	-0.37	10.30
679730	16.00	16.00	-1.01	-0.34	10.32
679790	8.00	7.00	-1.01	-0.33	10.32
679829	11.00	10.00	-0.99	-0.37	10.32
679861	20.00	17.00	-1.03	-0.39	10.27
679900	19.00	18.00	-1.03	-0.37	10.28
679940	20.00	19.00	-0.99	-0.34	10.23
680000	10.00	9.00	-1.05	-0.33	10.23
680039	13.00	12.00	-1.04	-0.34	10.28
680089	10.00	9.00	-1.03	-0.42	10.32
680121	19.00	16.00	-1.03	-0.37	10.32
680160	18.00	17.00	-1.06	-0.32	10.32
680201	21.00	20.00	-0.96	-0.36	10.30
680240	21.00	20.00	-1.02	-0.34	10.35
680280	21.00	20.00	-0.99	-0.35	10.24
680340	10.00	9.00	-1.02	-0.34	10.32
680389	9.00	9.00	-1.03	-0.36	10.37
680421	21.00	18.00	-1.03	-0.30	10.24
680460	21.00	20.00	-1.03	-0.39	10.32
680500	21.00	20.00	-0.97	-0.33	10.28
680560	10.00	9.00	-1.00	-0.37	10.30
680599	13.00	12.00	-1.02	-0.33	10.28
680631	21.00	18.00	-1.03	-0.34	10.25
680670	20.00	19.00	-1.01	-0.34	10.30
680870	56.00	54.00	-1.02	-0.35	10.32
680939	24.00	23.00	-1.02	-0.36	10.29
680979	21.00	20.00	-1.02	-0.30	10.29
681011	26.00	23.00	-0.99	-0.40	10.34
681050	29.00	28.00	-1.06	-0.35	10.30
681100	31.00	30.00	-1.10	-0.34	10.32
681150	18.00	18.00	-1.02	-0.35	10.33
681199	9.00	8.00	-1.00	-0.36	10.26
681231	16.00	13.00	-1.09	-0.35	10.31
681270	15.00	14.00	-1.05	-0.34	10.24
681310	15.00	14.00	-1.03	-0.33	10.26
681370	8.00	7.00	-1.01	-0.28	10.30
681409	15.00	14.00	-1.02	-0.32	10.23
681441	24.00	21.00	-1.04	-0.37	10.24
681480	22.00	21.00	-1.04	-0.37	10.26
681521	22.00	21.00	-1.04	-0.37	10.32
681560	22.00	21.00	-1.00	-0.38	10.35
681600	24.00	23.00	-1.06	-0.36	10.36
681709	0.00	0.00	-1.03	-0.37	10.26
681740	8.00	6.00	-1.02	-0.35	10.26
681839	0.00	0.00	-1.02	-0.32	10.30
681871	11.00	8.00	-0.98	-0.38	10.31
681910	13.00	12.00	-1.11	-0.36	10.36
682009	0.00	0.00	-1.00	-0.30	10.25
682041	11.00	8.00	-1.02	-0.35	10.26
682080	13.00	12.00	-0.98	-0.38	10.34
682130	10.00	9.00	-1.00	-0.40	10.24
682179	8.00	7.00	-1.08	-0.31	10.25
682211	17.00	14.00	-1.07	-0.37	10.30
682259	15.00	14.00	-1.02	-0.31	10.31
682309	11.00	10.00	-1.00	-0.37	10.29
682341	19.00	16.00	-1.02	-0.38	10.27
682380	19.00	18.00	-1.04	-0.35	10.27
682420	20.00	19.00	-1.10	-0.33	10.27
682480	10.00	9.00	-1.03	-0.34	10.28
682519	12.00	11.00	-1.05	-0.34	10.30
682551	21.00	18.00	-1.00	-0.35	10.28
682590	21.00	20.00	-1.01	-0.36	10.27
682630	22.00	21.00	-1.00	-0.30	10.32
682690	11.00	10.00	-1.05	-0.36	10.36
682729	14.00	13.00	-1.03	-0.37	10.26
682769	16.00	15.00	-1.03	-0.35	10.26
682820	14.00	13.00	-1.03	-0.38	10.31
682859	16.00	15.00	-0.98	-0.40	10.20
682891	24.00	21.00	-1.07	-0.34	10.31
682930	23.00	22.00	-1.05	-0.33	10.27
682970	23.00	22.00	-1.07	-0.35	10.25
683030	12.00	11.00	-1.07	-0.36	10.24
683069	14.00	13.00	-0.99	-0.30	10.27
683119	11.00	10.00	-1.01	-0.35	10.20
683151	19.00	16.00	-0.99	-0.35	10.30
683190	19.00	18.00	-1.01	-0.40	10.34
683289	0.00	0.00	-1.07	-0.37	10.31
683321	11.00	8.00	-1.01	-0.36	10.28
683360	13.00	12.00	-1.10	-0.39	10.27
683459	0.00	0.00	-1.05	-0.33	10.24
683499	8.00	7.00	-0.99	-0.34	10.31
683539	11.00	10.00	-1.06	-0.33	10.24
683571	19.00	16.00	-1.00	-0.33	10.20
683610	19.00	18.00	-1.03	-0.35	10.32
683670	9.00	8.00	-1.05	-0.34	10.30
683709	12.00	11.00	-1.04	-0.38	10.30
683741	20.00	17.00	-1.01	-0.37	10.33
683780	20.00	19.00	-1.07	-0.36	10.32
683820	21.00	20.00	-1.06	-0.36	10.27
683880	10.00	9.00	-1.00	-0.36	10.33
683929	8.00	7.00	-1.03	-0.34	10.24
683961	17.00	14.00	-1.04	-0.36	10.22
684000	17.00	16.00	-1.04	-0.38	10.34
684041	20.00	19.00	-1.10	-0.33	10.35
684080	21.00	20.00	-1.03	-0.36	10.29
684120	21.00	20.00	-1.03	-0.37	10.30
684180	11.00	10.00	-1.02	-0.38	10.30
684229	8.00	8.00	-1.08	-0.32	10.24
684261	17.00	14.00	-1.10	-0.37	10.26
684301	17.00	16.00	-1.06	-0.38	10.37
684340	18.00	17.00	-1.04	-0.32	10.36
684400	9.00	8.00	-1.07	-0.35	10.26
684439	12.00	11.00	-1.01	-0.35	10.36
684471	20.00	17.00	-1.06	-0.34	10.27
684510	20.00	19.00	-1.08	-0.30	10.24
684550	21.00	20.00	-0.99	-0.37	10.35
684610	10.00	9.00	-1.03	-0.33	10.34
684689	1.00	1.00	-1.00	-0.38	10.22
684739	4.00	3.00	-1.00	-0.39	10.39
684771	14.00	11.00	-0.99	-0.35	10.33
684810	15.00	14.00	-1.02	-0.35	10.34
684909	0.00	0.00	-1.09	-0.39	10.28
684940	11.00	8.00	-1.05	-0.37	10.28
684980	13.00	12.00	-1.05	-0.35	10.26
685040	6.00	5.00	-1.05	-0.35	10.29
685079	10.00	9.00	-1.07	-0.33	10.34
685111	18.00	16.00	-1.02	-0.38	10.31
685150	18.00	17.00	-0.99	-0.34	10.21
685190	19.00	18.00	-1.06	-0.37	10.24
685250	9.00	8.00	-1.04	-0.37	10.29
685289	12.00	11.00	-1.02	-0.30	10.29
685330	16.00	15.00	-1.01	-0.36	10.32
685379	12.00	11.00	-1.06	-0.33	10.29
685419	14.00	13.00	-0.99	-0.36	10.25
685451	22.00	20.00	-0.98	-0.34	10.33
685490	22.00	21.00	-1.05	-0.34	10.27
685550	11.00	10.00	-1.05	-0.33	10.30
685750	51.00	49.00	-1.05	-0.33	10.30
685849	7.00	6.00	-1.04	-0.37	10.36
685881	16.00	14.00	-1.03	-0.35	10.24
685920	17.00	16.00	-0.98	-0.35	10.30
686019	0.00	0.00	-1.06	-0.37	10.30
686050	11.00	8.00	-0.99	-0.34	10.27
686090	13.00	12.00	-1.02	-0.35	10.26
686131	17.00	16.00	-0.99	-0.38	10.28
686170	18.00	17.00	-1.02	-0.36	10.27
686269	0.00	0.00	-1.04	-0.35	10.26
686300	11.00	8.00	-1.01	-0.34	10.30
686340	13.00	12.00	-0.96	-0.29	10.25
686400	6.00	5.00	-0.97	-0.35	10.26
686439	10.00	9.00	-1.06	-0.44	10.36
686471	18.00	16.00	-1.05	-0.35	10.27
686510	18.00	17.00	-1.05	-0.33	10.19
686609	0.00	0.00	-1.07	-0.31	10.29
686640	11.00	8.00	-1.02	-0.38	10.26
686680	13.00	12.00	-1.03	-0.36	10.35
686740	6.00	5.00	-1.00	-0.38	10.30
686789	6.00	5.00	-1.06	-0.33	10.22
686829	12.00	11.00	-1.03	-0.30	10.30
686869	14.00	13.00	-1.03	-0.36	10.31
686900	22.00	19.00	-1.04	-0.36	10.30
686940	21.00	20.00	-1.00	-0.36	10.23
687000	10.00	10.00	-1.07	-0.32	10.28
687039	13.00	12.00	-0.99	-0.35	10.27
687071	21.00	18.00	-1.05	-0.31	10.28
687110	20.00	19.00	-1.01	-0.37	10.35
687209	0.00	0.00	-1.06	-0.31	10.28
687240	11.00	8.00	-1.04	-0.33	10.27
687290	8.00	7.00	-1.07	-0.40	10.36
687339	7.00	6.00	-1.08	-0.33	10.28
687371	16.00	13.00	-1.06	-0.38	10.28
687410	16.00	16.00	-1.02	-0.33	10.26
687470	16.00	15.00	-1.05	-0.34	10.24
687549	2.00	2.00	-1.09	-0.31	10.31
687599	4.00	4.00	-1.06	-0.32	10.31
687639	9.00	8.00	-1.08	-0.35	10.30
687679	12.00	11.00	-1.06	-0.42	10.26
687720	15.00	14.00	-1.06	-0.31	10.31
687770	12.00	11.00	-1.03	-0.34	10.27
687849	1.00	1.00	-1.01	-0.33	10.33
687889	7.00	6.00	-1.06	-0.37	10.33
687939	6.00	6.00	-1.02	-0.34	10.31
687979	11.00	10.00	-1.02	-0.40	10.24
688020	14.00	13.00	-1.07	-0.35	10.27
688070	11.00	10.00	-1.08	-0.33	10.27
688149	1.00	1.00	-1.06	-0.37	10.29
688239	0.00	0.00	-1.03	-0.38	10.29
688279	6.00	6.00	-1.07	-0.41	10.34
688310	15.00	13.00	-1.04	-0.34	10.22
688350	16.00	15.00	-1.05	-0.29	10.36
688410	7.00	7.00	-1.02	-0.33	10.29
688449	11.00	10.00	-1.02	-0.36	10.30
688481	19.00	16.00	-1.10	-0.37	10.27
688520	19.00	18.00	-1.03	-0.33	10.23
688570	14.00	13.00	-1.00	-0.37	10.24
688620	11.00	10.00	-1.07	-0.40	10.29
688659	14.00	13.00	-1.05	-0.38	10.37
688691	22.00	19.00	-1.00	-0.38	10.21
688730	21.00	20.00	-1.03	-0.31	10.19
688771	24.00	23.00	-1.06	-0.31	10.27
688809	24.00	23.00	-1.01	-0.38	10.34
688849	24.00	23.00	-1.06	-0.36	10.27
688920	7.00	6.00	-1.02	-0.34	10.28
688959	11.00	10.00	-1.00	-0.36	10.31
688991	19.00	16.00	-1.04	-0.36	10.26
689030	19.00	18.00	-1.04	-0.37	10.35
689070	20.00	19.00	-1.03	-0.34	10.34
689130	10.00	9.00	-1.03	-0.43	10.24
689169	13.00	12.00	-1.05	-0.41	10.28
689201	21.00	18.00	-1.04	-0.37	10.27
689240	20.00	19.00	-1.00	-0.36	10.31
689280	21.00	20.00	-1.02	-0.35	10.26
689350	6.00	5.00	-1.00	-0.34	10.28
689429	1.00	0.00	-1.01	-0.35	10.34
689461	11.00	9.00	-1.05	-0.33	10.33
689500	13.00	12.00	-1.09	-0.34	10.35
689540	15.00	14.00	-1.09	-0.30	10.32
689599	7.00	6.00	-1.03	-0.32	10.27
689639	10.00	9.00	-1.01	-0.29	10.26
689671	19.00	16.00	-1.02	-0.29	10.29
689710	19.00	18.00	-1.02	-0.37	10.34
689809	0.00	0.00	-1.02	-0.33	10.23
689840	11.00	8.00	-0.97	-0.37	10.25
689880	13.00	12.00	-1.00	-0.37	10.28
689940	6.00	5.00	-1.07	-0.41	10.37
689989	6.00	5.00	-1.06	-0.32	10.33
690021	15.00	12.00	-1.03	-0.33	10.33
690069	13.00	12.00	-1.02	-0.33	10.21
690101	21.00	18.00	-1.07	-0.33	10.25
690140	21.00	20.00	-1.06	-0.34	10.24
690180	21.00	20.00	-1.04	-0.38	10.28
690240	11.00	10.00	-1.00	-0.34	10.31
690279	14.00	13.00	-1.02	-0.34	10.34
690311	22.00	19.00	-0.97	-0.34	10.25
690350	21.00	20.00	-0.97	-0.33	10.33
690499	0.00	0.00	-1.04	-0.33	10.32
690531	11.00	8.00	-1.00	-0.39	10.31
690570	12.00	12.00	-1.07	-0.32	10.35
690610	15.00	14.00	-1.06	-0.35	10.33
690670	6.00	6.00	-1.01	-0.30	10.28
690749	0.00	0.00	-1.02	-0.32	10.27
690799	3.00	3.00	-1.01	-0.34	10.29
690831	13.00	10.00	-1.04	-0.32	10.27
690870	14.00	14.00	-1.06	-0.36	10.33
690910	16.00	16.00	-1.04	-0.27	10.26
690970	8.00	7.00	-1.01	-0.36	10.26
691009	11.00	10.00	-1.06	-0.30	10.28
691041	20.00	17.00	-1.03	-0.32	10.34
691081	19.00	18.00	-1.02	-0.37	10.30
691120	20.00	19.00	-1.02	-0.39	10.31
691160	21.00	20.00	-1.02	-0.35	10.30
691220	11.00	10.00	-0.99	-0.36	10.31
691269	9.00	8.00	-0.99	-0.31	10.33
691309	12.00	11.00	-0.99	-0.30	10.27
691350	16.00	15.00	-1.02	-0.36	10.24
691389	17.00	16.00	-1.00	-0.34	10.20
691439	13.00	12.00	-1.00	-0.35	10.34
691471	21.00	18.00	-1.04	-0.32	10.35
691510	20.00	19.00	-1.07	-0.34	10.33
691550	21.00	20.00	-1.01	-0.34	10.23
691610	10.00	9.00	-1.03	-0.30	10.33
691650	13.00	12.00	-0.97	-0.37	10.31
691689	15.00	14.00	-1.04	-0.38	10.26
691721	23.00	20.00	-1.00	-0.40	10.26
691760	22.00	21.00	-1.03	-0.35	10.28
691800	22.00	21.00	-1.01	-0.38	10.25
691860	11.00	10.00	-1.02	-0.36	10.28
691950	0.00	0.00	-1.05	-0.39	10.22
691989	6.00	6.00	-1.04	-0.33	10.26
692021	16.00	13.00	-0.99	-0.34	10.22
692060	17.00	16.00	-1.05	-0.37	10.27
692100	18.00	17.00	-1.02	-0.35	10.27
692160	8.00	7.00	-1.04	-0.29	10.29
692199	12.00	11.00	-1.05	-0.36	10.32
692231	20.00	17.00	-1.02	-0.34	10.29
692270	20.00	19.00	-1.09	-0.36	10.23
692310	22.00	21.00	-1.05	-0.41	10.27
692370	11.00	10.00	-1.03	-0.32	10.28
692420	8.00	7.00	-1.00	-0.36	10.26
692459	12.00	11.00	-1.04	-0.34	10.32
692491	20.00	18.00	-1.02	-0.38	10.23
692549	11.00	10.00	-1.06	-0.33	10.31
692589	13.00	12.00	-1.05	-0.34	10.27
692621	21.00	18.00	-1.06	-0.37	10.32
692660	22.00	21.00	-0.98	-0.29	10.30
692700	23.00	22.00	-1.02	-0.35	10.31
692760	11.00	10.00	-1.02	-0.31	10.21
692799	9.00	9.00	-1.07	-0.34	10.29
692839	13.00	12.00	-1.00	-0.37	10.33
692871	23.00	19.00	-1.04	-0.39	10.31
692910	25.00	24.00	-1.02	-0.34	10.31
692950	29.00	28.00	-1.02	-0.29	10.22
693010	14.00	13.00	-1.04	-0.33	10.25
693060	8.00	7.00	-1.03	-0.35	10.27
693099	11.00	10.00	-0.96	-0.32	10.24
693140	15.00	14.00	-1.00	-0.34	10.30
693189	10.00	9.00	-1.00	-0.37	10.34
693229	11.00	10.00	-1.01	-0.34	10.29
693261	17.00	15.00	-1.01	-0.30	10.35
693300	21.00	20.00	-1.05	-0.32	10.24
693340	26.00	25.00	-1.03	-0.36	10.30
693400	11.00	11.00	-1.00	-0.35	10.36
693440	11.00	11.00	-1.05	-0.37	10.28
693479	13.00	12.00	-1.04	-0.34	10.32
693511	22.00	19.00	-1.01	-0.31	10.31
693551	22.00	21.00	-1.05	-0.36	10.29
693590	25.00	24.00	-0.99	-0.33	10.24
693640	19.00	19.00	-1.03	-0.34	10.24
693681	23.00	22.00	-1.11	-0.34	10.34
693720	22.00	21.00	-1.03	-0.38	10.29
693760	21.00	20.00	-1.01	-0.43	10.30
693830	6.00	5.00	-1.03	-0.37	10.26
693869	10.00	9.00	-1.02	-0.39	10.22
693901	18.00	15.00	-1.03	-0.38	10.26
693941	17.00	16.00	-1.05	-0.32	10.28
693980	22.00	21.00	-1.02	-0.35	10.30
694040	10.00	9.00	-1.03	-0.41	10.33
694079	13.00	12.00	-1.05	-0.34	10.26
694119	14.00	13.00	-1.06	-0.36	10.25
694151	21.00	19.00	-1.04	-0.38	10.26
694190	20.00	19.00	-1.03	-0.35	10.33
694230	22.00	21.00	-1.02	-0.32	10.25
694270	25.00	24.00	-1.05	-0.35	10.33
694309	25.00	24.00	-1.03	-0.38	10.29
694349	25.00	24.00	-1.03	-0.37	10.26
694420	8.00	7.00	-1.03	-0.34	10.30
694469	6.00	5.00	-1.05	-0.32	10.26
694509	10.00	9.00	-1.03	-0.36	10.23
694541	19.00	16.00	-1.08	-0.38	10.26
694580	18.00	17.00	-1.05	-0.38	10.28
694630	14.00	13.00	-1.05	-0.40	10.22
694680	11.00	10.00	-1.10	-0.32	10.38
694719	14.00	13.00	-0.99	-0.30	10.32
694759	17.00	16.00	-0.94	-0.35	10.24
694791	24.00	22.00	-1.07	-0.34	10.34
694850	13.00	12.00	-1.04	-0.38	10.31
694889	16.00	15.00	-0.97	-0.32	10.29
694921	24.00	21.00	-1.00	-0.35	10.33
694960	23.00	22.00	-1.02	-0.30	10.30
695000	23.00	22.00	-0.99	-0.40	10.31
695109	0.00	0.00	-1.01	-0.34	10.27
695141	11.00	8.00	-1.03	-0.36	10.28
695180	12.00	12.00	-0.98	-0.38	10.34
695220	15.00	14.00	-1.09	-0.34	10.32
695280	6.00	6.00	-1.03	-0.37	10.29
695319	10.00	9.00	-1.06	-0.37	10.25
695351	19.00	16.00	-1.01	-0.34	10.36
695391	19.00	18.00	-1.00	-0.38	10.20
695430	20.00	19.00	-1.03	-0.33	10.24
695471	22.00	21.00	-0.98	-0.38	10.26
695510	23.00	22.00	-1.04	-0.38	10.26
695549	23.00	22.00	-1.02	-0.33	10.31
695610	11.00	10.00	-1.07	-0.35	10.27
695660	9.00	8.00	-1.00	-0.36	10.24
695699	12.00	11.00	-1.03	-0.38	10.29
695731	20.00	17.00	-1.05	-0.34	10.30
695770	20.00	19.00	-1.05	-0.34	10.30
695810	21.00	20.00	-0.93	-0.36	10.28
695870	10.00	9.00	-1.02	-0.34	10.24
695960	31.00	29.00	-1.07	-0.36	10.26
695999	29.00	28.00	-1.02	-0.33	10.31
696031	36.00	33.00	-1.06	-0.35	10.25
696071	33.00	32.00	-1.09	-0.34	10.30
696129	20.00	19.00	-1.03	-0.36	10.20
696161	28.00	25.00	-1.02	-0.34	10.25
696201	26.00	25.00	-1.01	-0.35	10.30
696240	26.00	25.00	-1.06	-0.36	10.28
696290	19.00	18.00	-1.05	-0.35	10.31
696340	14.00	13.00	-1.04	-0.28	10.35
696390	11.00	10.00	-1.07	-0.34	10.30
696429	14.00	13.00	-1.03	-0.38	10.32
696461	22.00	19.00	-1.04	-0.34	10.34
696500	21.00	20.00	-1.04	-0.37	10.27
696540	21.00	20.00	-1.03	-0.34	10.28
696600	11.00	10.00	-0.99	-0.33	10.23
696640	14.00	13.00	-1.07	-0.35	10.30
696729	1.00	0.00	-1.00	-0.30	10.37
696769	6.00	6.00	-1.06	-0.31	10.29
696800	15.00	13.00	-1.03	-0.35	10.34
696840	16.00	15.00	-1.01	-0.34	10.30
696900	7.00	6.00	-1.05	-0.40	10.26
696939	11.00	10.00	-1.04	-0.37	10.32
696979	13.00	13.00	-1.04	-0.31	10.28
697011	22.00	19.00	-1.02	-0.38	10.27
697050	21.00	20.00	-1.04	-0.31	10.20
697090	22.00	21.00	-1.01	-0.28	10.30
697150	11.00	10.00	-1.06	-0.38	10.34
697199	9.00	8.00	-0.99	-0.37	10.36
697239	12.00	11.00	-1.04	-0.34	10.28
697271	20.00	18.00	-1.03	-0.38	10.29
697319	17.00	16.00	-1.00	-0.32	10.28
697351	25.00	22.00	-0.99	-0.32	10.29
697390	24.00	23.00	-1.08	-0.37	10.29
697440	17.00	16.00	-1.07	-0.36	10.35
697490	13.00	12.00	-0.99	-0.35	10.30
697539	10.00	9.00	-1.02	-0.36	10.27
697579	13.00	12.00	-1.05	-0.34	10.27
697611	21.00	18.00	-1.03	-0.36	10.21
697650	20.00	19.00	-1.00	-0.37	10.35
697690	21.00	20.00	-0.95	-0.34	10.30
697750	10.00	9.00	-0.99	-0.36	10.27
697789	13.00	12.00	-1.07	-0.34	10.30
697839	10.00	9.00	-1.00	-0.38	10.25
697880	15.00	14.00	-1.05	-0.33	10.22
697919	16.00	16.00	-1.00	-0.40	10.31
697951	24.00	22.00	-1.03	-0.38	10.34
697991	24.00	23.00	-1.06	-0.33	10.27
698030	24.00	23.00	-1.04	-0.37	10.32
698080	17.00	16.00	-0.96	-0.34	10.27
698130	13.00	12.00	-1.04	-0.34	10.25
698179	10.00	9.00	-0.94	-0.34	10.29
698219	13.00	12.00	-1.01	-0.37	10.35
698251	21.00	18.00	-1.02	-0.39	10.30
698290	20.00	19.00	-1.00	-0.32	10.31
698330	21.00	20.00	-1.03	-0.37	10.27
698390	10.00	9.00	-1.07	-0.35	10.39
698429	13.00	12.00	-1.03	-0.38	10.34
698470	17.00	16.00	-1.03	-0.31	10.25
698520	12.00	12.00	-0.98	-0.36	10.25
698559	15.00	14.00	-1.04	-0.36	10.30
698599	16.00	15.00	-1.01	-0.30	10.31
698631	24.00	21.00	-0.99	-0.37	10.30
698670	23.00	22.00	-1.03	-0.36	10.30
698710	23.00	22.00	-0.97	-0.37	10.34
698770	11.00	10.00	-1.04	-0.38	10.26
698819	9.00	8.00	-1.01	-0.32	10.30
698859	12.00	11.00	-0.99	-0.38	10.22
698891	20.00	17.00	-1.01	-0.39	10.29
698930	20.00	19.00	-0.99	-0.29	10.37
698970	21.00	20.00	-1.03	-0.38	10.28
699011	23.00	22.00	-1.09	-0.36	10.30
699049	23.00	22.00	-1.05	-0.35	10.28
699100	17.00	16.00	-1.09	-0.30	10.34
699160	8.00	7.00	-1.07	-0.41	10.34
699199	11.00	10.00	-1.01	-0.33	10.28
699231	20.00	17.00	-1.01	-0.27	10.30
699270	19.00	18.00	-1.07	-0.29	10.25
699310	20.00	19.00	-1.04	-0.37	10.34
699370	10.00	9.00	-1.02	-0.36	10.34
699409	13.00	12.00	-1.01	-0.37	10.30
699459	10.00	9.00	-1.03	-0.32	10.28
699491	19.00	16.00	-1.01	-0.33	10.31
699530	18.00	17.00	-1.01	-0.34	10.26
699570	19.00	18.00	-1.07	-0.29	10.30
699611	22.00	21.00	-1.05	-0.33	10.32
699650	22.00	21.00	-0.99	-0.32	10.26
699689	23.00	22.00	-1.07	-0.37	10.25
699760	7.00	6.00	-1.04	-0.32	10.22
699799	11.00	10.00	-1.04	-0.35	10.30
699839	14.00	13.00	-1.08	-0.31	10.22
699871	22.00	19.00	-1.06	-0.33	10.25
699910	21.00	20.00	-1.03	-0.35	10.24
699960	16.00	15.00	-1.01	-0.35	10.28
700010	12.00	11.00	-1.05	-0.38	10.30
700049	14.00	13.00	-1.01	-0.33	10.27
700099	11.00	10.00	-1.05	-0.30	10.26
700131	19.00	17.00	-1.09	-0.36	10.26
700179	16.00	15.00	-1.02	-0.29	10.26
700211	24.00	21.00	-1.08	-0.35	10.24
700251	23.00	22.00	-1.01	-0.30	10.23
700290	23.00	22.00	-1.03	-0.31	10.32
700340	17.00	16.00	-0.98	-0.33	10.34
700400	8.00	7.00	-1.06	-0.35	10.38
700439	11.00	10.00	-1.02	-0.30	10.29
700471	20.00	17.00	-1.01	-0.38	10.28
700511	19.00	18.00	-1.03	-0.37	10.29
700550	20.00	19.00	-0.99	-0.35	10.23
700600	15.00	14.00	-1.07	-0.35	10.29
700650	11.00	10.00	-1.04	-0.32	10.27
700689	14.00	13.00	-1.02	-0.25	10.30
700739	11.00	10.00	-1.01	-0.35	10.31
700780	15.00	14.00	-1.06	-0.31	10.34
700819	17.00	16.00	-1.05	-0.36	10.23
700851	25.00	22.00	-1.02	-0.40	10.38
700890	23.00	22.00	-1.08	-0.34	10.34
700930	23.00	22.00	-1.04	-0.30	10.32
700989	38.00	34.00	-1.05	-0.37	10.30
701039	26.00	25.00	-1.02	-0.34	10.24
701071	33.00	30.00	-1.04	-0.34	10.27
701110	31.00	30.00	-1.04	-0.36	10.31
701150	30.00	29.00	-1.03	-0.33	10.33
701210	15.00	15.00	-1.00	-0.33	10.24
701249	17.00	16.00	-1.03	-0.36	10.25
701289	19.00	18.00	-1.04	-0.34	10.33
701330	21.00	20.00	-1.08	-0.33	10.35
701379	16.00	15.00	-1.04	-0.29	10.37
701419	17.00	16.00	-1.01	-0.36	10.32
701451	25.00	22.00	-1.03	-0.34	10.18
701490	24.00	23.00	-1.08	-0.37	10.23
701530	24.00	23.00	-1.00	-0.32	10.34
701590	12.00	11.00	-0.99	-0.31	10.25
701629	14.00	13.00	-1.00	-0.33	10.27
701679	11.00	10.00	-1.02	-0.38	10.25
701711	19.00	16.00	-1.04	-0.31	10.28
701750	19.00	18.00	-0.98	-0.35	10.30
701790	20.00	19.00	-1.00	-0.35	10.26
701850	10.00	9.00	-1.02	-0.37	10.27
701889	13.00	12.00	-1.06	-0.34	10.30
701969	2.00	1.00	-1.03	-0.34	10.33
702001	12.00	9.00	-1.05	-0.35	10.25
702040	14.00	13.00	-1.04	-0.36	10.26
702080	16.00	15.00	-1.01	-0.38	10.33
702189	0.00	0.00	-1.03	-0.30	10.30
702221	11.00	8.00	-1.04	-0.36	10.30
702260	13.00	12.00	-1.06	-0.37	10.25
702310	10.00	9.00	-0.95	-0.36	10.34
702359	8.00	7.00	-1.04	-0.30	10.30
702399	11.00	10.00	-1.03	-0.35	10.29
702431	20.00	17.00	-1.00	-0.34	10.28
